"ROI.name"	"Stage"	"Ontogeny"	"Cell"	"ROI.id"	"point"	"x"	"y"
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	61	8	1107.37897266913	-363.61483015843
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	61	9	1114.9992122889	-363.902386370497
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	61	10	1115.01417405348	-382.708132786301
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	61	11	1102.99441560167	-387.304136537487
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	61	12	1085.42040591585	-396.316449196882
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	61	13	1076.63340107294	-405.554069672761
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	61	14	1063.0022781756	-412.989227616762
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	61	15	1053.08873425027	-423.353387175066
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	62	1	1115.88878395916	-363.875593752231
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	62	2	1128.84429656104	-364.469053050003
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	62	3	1145.61025404583	-369.232109153636
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	62	4	1164.47195621622	-379.139265849193
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	62	5	1171.90232373788	-398.572534752016
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	62	6	1180.09478023613	-419.911026096292
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	62	7	1182.00000267759	-426.656507007835
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	62	8	1170.45788358295	-425.679544470686
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	62	9	1169.52434362065	-422.357476229039
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	62	10	1162.85738816646	-414.053022944003
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	62	11	1142.97348593469	-398.028937027809
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	62	12	1129.17171850322	-389.256627219673
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	62	13	1123.20654783369	-384.695026119443
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	62	14	1116.27019901374	-382.190936839044
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	63	1	1139.55908512777	-490.78869874259
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	63	2	1160.17801862524	-449.986443018724
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	63	3	1166.27657642026	-441.564625111307
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	63	4	1171.93952294421	-427.044249408863
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	63	5	1182.24898969295	-428.205879465059
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	63	6	1183.55582350617	-439.531772512965
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	63	7	1179.19971079544	-464.652022478192
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	63	8	1172.95594924339	-484.544937190539
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	63	9	1162.51678843028	-491.17045375402
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	63	10	1155.14914924349	-493.471791288402
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	64	1	1039.99979226755	-427.569968966544
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	64	2	1045.65432898837	-427.917940457055
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	64	3	1051.48285145445	-428.178919074939
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	64	4	1053.65767327015	-432.615555578967
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	64	5	1059.74717435411	-443.837636147977
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	64	6	1068.79443310742	-473.589198586747
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	64	7	1078.5342237115	-489.791642001855
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	64	8	1075.22551935345	-490.515421080178
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	64	9	1063.95524513386	-495.581874628434
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	64	10	1058.56672681098	-495.640226692529
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	64	11	1047.97046327934	-479.480924806775
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	64	12	1043.2021446901	-462.526903156149
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	64	13	1040.2881722189	-454.314798919127
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	64	14	1039.20273441373	-438.066890829927
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	65	1	794.60992236512	-818.422336976713
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	65	2	793.726271306571	-778.238929427418
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	65	3	795.662189041465	-761.783628680819
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	65	4	802.437901113594	-721.129356248043
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	65	5	815.989325257853	-724.033232850384
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	65	6	828.572790534664	-725.001191717831
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	65	7	840.672276377752	-717.741500211979
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	65	8	845.996050148711	-717.741500211979
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	65	9	850.351865052223	-718.225479645702
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	65	10	851.803803353393	-743.876389633048
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	65	11	852.77176222084	-760.331690379648
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	65	12	855.191659389458	-772.431176222736
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	65	13	853.255741654564	-795.178209607742
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	65	14	850.351865052223	-815.989325257853
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	65	15	845.512070714987	-822.765037329982
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	65	16	832.237010040059	-824.511853931155
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	65	17	828.374431985607	-818.866547543878
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	65	18	813.221241156602	-820.649275876702
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	65	19	805.496085047697	-822.134882820722
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	66	1	802.147286751094	-719.833844303428
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	66	2	800.523278722757	-707.439176545692
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	66	3	799.359727445544	-690.761608238968
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	66	4	802.074680425708	-679.513945892573
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	66	5	802.074680425708	-663.612078437324
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	66	6	800.911129148495	-647.322360556338
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	66	7	797.808325742593	-632.584044378303
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	66	8	808.280287237513	-634.135446081254
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	66	9	824.182154692761	-636.462548635681
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	66	10	837.756919593583	-636.462548635681
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	66	11	852.883086197356	-634.135446081254
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	66	12	857.149440880472	-634.523296506992
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	66	13	854.753613066497	-644.993052104354
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	66	14	853.926698897132	-660.153145209371
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	66	15	853.926698897132	-675.313238314388
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	66	16	852.272870558403	-693.229711983954
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	66	17	851.997232501948	-700.671939508235
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	66	18	850.343404163219	-708.665443145425
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	66	19	850.607446864465	-714.987436882753
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	66	20	850.770590492337	-716.777675915427
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	66	21	841.254484302453	-715.549791245765
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	66	22	828.20820968729	-723.838012765986
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	66	23	816.38981974179	-723.070584847447
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	67	1	797.577856883928	-631.428647351064
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	67	2	796.472446933782	-616.02503077209
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	67	3	799.494293615915	-594.008719230831
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	67	4	803.379525064373	-573.071638647477
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	67	5	818.27291228346	-573.935023413801
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	67	6	827.770144713023	-576.525177712773
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	67	7	834.245530460452	-577.388562479097
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	67	8	848.059686721634	-573.071638647477
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	67	9	853.024149127996	-572.639946264315
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	67	10	856.477688193292	-587.317487291821
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	67	11	859.067842492263	-604.585182618299
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	67	12	859.067842492263	-618.615185071062
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	67	13	857.988611534358	-626.385647967977
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	67	14	857.110885592328	-633.392060381868
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	67	15	852.678146815914	-633.068603292859
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	67	16	838.019084832171	-635.296533372292
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	67	17	823.710604350813	-635.296533372292
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	68	1	803.237294087598	-572.270498506242
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	68	2	803.04490192135	-564.863400105674
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	68	3	801.120980258865	-556.782929123236
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	68	4	797.946509515764	-549.375830722668
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	68	5	796.792156518273	-538.409477246502
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	68	6	797.465529100142	-529.848025848442
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	68	7	794.964430938912	-526.86594727159
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	68	8	807.277529578817	-526.577359022217
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	68	9	814.396039730013	-525.423006024726
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	68	10	821.32215771496	-525.230613858477
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	68	11	828.633060032404	-524.076260860986
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	68	12	833.73145243799	-522.056143115377
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	68	13	843.639648999789	-521.67135878288
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	68	14	855.760355473446	-523.980064777862
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	68	15	862.301689125896	-525.615398190974
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	68	16	866.919101115861	-526.577359022217
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	68	17	862.301689125896	-535.138810420277
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	68	18	858.742434050298	-546.008967813318
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	68	19	856.337531972192	-557.744889954478
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	68	20	855.567963307197	-565.632968770668
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	68	21	853.397668738087	-572.010569305191
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	68	22	847.973986096346	-572.493867758416
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	68	23	834.173130265382	-576.306555556075
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	68	24	828.266149170416	-576.091756243531
"octant.suspensor.suspensor"	"octant"	"suspensor"	"suspensor"	68	25	818.546480277791	-573.138265696049
"octant.ep.lowertier"	"octant"	"ep"	"lowertier"	69	1	792.986809432911	-524.912321223809
"octant.ep.lowertier"	"octant"	"ep"	"lowertier"	69	2	785.252488325081	-514.989041311877
"octant.ep.lowertier"	"octant"	"ep"	"lowertier"	69	3	779.123403673594	-503.022733182783
"octant.ep.lowertier"	"octant"	"ep"	"lowertier"	69	4	777.372236630312	-489.013396836526
"octant.ep.lowertier"	"octant"	"ep"	"lowertier"	69	5	778.101889565013	-482.300589837278
"octant.ep.lowertier"	"octant"	"ep"	"lowertier"	69	6	786.128071846722	-480.549422793996
"octant.ep.lowertier"	"octant"	"ep"	"lowertier"	69	7	808.017659887749	-480.549422793996
"octant.ep.lowertier"	"octant"	"ep"	"lowertier"	69	8	822.318857407886	-476.901158120492
"octant.ep.lowertier"	"octant"	"ep"	"lowertier"	69	9	832.388067906758	-476.025574598851
"octant.ep.lowertier"	"octant"	"ep"	"lowertier"	69	10	831.512484385117	-486.970368619364
"octant.ep.lowertier"	"octant"	"ep"	"lowertier"	69	11	832.980013723735	-500.944848380849
"octant.ep.lowertier"	"octant"	"ep"	"lowertier"	69	12	834.577026710861	-509.735540182031
"octant.ep.lowertier"	"octant"	"ep"	"lowertier"	69	13	836.036332580262	-515.864624833518
"octant.ep.lowertier"	"octant"	"ep"	"lowertier"	69	14	836.288592978227	-521.037144935374
"octant.ep.lowertier"	"octant"	"ep"	"lowertier"	69	15	833.220988251245	-521.26087620224
"octant.ep.lowertier"	"octant"	"ep"	"lowertier"	69	16	827.814366481103	-523.321384773697
"octant.ep.lowertier"	"octant"	"ep"	"lowertier"	69	17	821.384337575838	-524.04735577913
"octant.ep.lowertier"	"octant"	"ep"	"lowertier"	69	18	814.332047808772	-524.151065922763
"octant.ep.lowertier"	"octant"	"ep"	"lowertier"	69	19	806.657497179907	-524.98074707183
"octant.ep.lowertier"	"octant"	"ep"	"lowertier"	70	1	833.311004093669	-475.407298415106
"octant.ep.lowertier"	"octant"	"ep"	"lowertier"	70	2	845.652511186033	-476.236979564173
"octant.ep.lowertier"	"octant"	"ep"	"lowertier"	70	3	856.645786411164	-474.88874769694
"octant.ep.lowertier"	"octant"	"ep"	"lowertier"	70	4	869.298423934428	-470.53292166434
"octant.ep.lowertier"	"octant"	"ep"	"lowertier"	70	5	887.240278782991	-464.517733333608
"octant.ep.lowertier"	"octant"	"ep"	"lowertier"	70	6	889.521901942924	-464.621443477242
"octant.ep.lowertier"	"octant"	"ep"	"lowertier"	70	7	889.314481655658	-478.622312867739
"octant.ep.lowertier"	"octant"	"ep"	"lowertier"	70	8	886.203177346658	-491.586080821903
"octant.ep.lowertier"	"octant"	"ep"	"lowertier"	70	9	881.328800595893	-506.727761792367
"octant.ep.lowertier"	"octant"	"ep"	"lowertier"	70	10	873.550539823394	-518.135877592031
"octant.ep.lowertier"	"octant"	"ep"	"lowertier"	70	11	870.024394939862	-523.632515204597
"octant.ep.lowertier"	"octant"	"ep"	"lowertier"	70	12	867.432530591058	-526.031605984228
"octant.ep.lowertier"	"octant"	"ep"	"lowertier"	70	13	861.830961016335	-524.557508727722
"octant.ep.lowertier"	"octant"	"ep"	"lowertier"	70	14	856.081981715961	-522.936001745565
"octant.ep.lowertier"	"octant"	"ep"	"lowertier"	70	15	843.552155035658	-520.50374127233
"octant.ep.lowertier"	"octant"	"ep"	"lowertier"	70	16	837.066127107031	-521.019675312107
"octant.ep.lowertier"	"octant"	"ep"	"lowertier"	70	17	836.992422244206	-515.78663005151
"octant.ep.lowertier"	"octant"	"ep"	"lowertier"	70	18	833.601998554242	-500.308608858195
"octant.ep.lowertier"	"octant"	"ep"	"lowertier"	70	19	832.127901297735	-486.894323823989
"octant.ep.uppertier"	"octant"	"ep"	"uppertier"	71	1	777.954410816556	-481.385481358164
"octant.ep.uppertier"	"octant"	"ep"	"uppertier"	71	2	778.757729130193	-466.858714893048
"octant.ep.uppertier"	"octant"	"ep"	"uppertier"	71	3	785.598813243534	-452.303892476064
"octant.ep.uppertier"	"octant"	"ep"	"uppertier"	71	4	793.97481125235	-437.820395919153
"octant.ep.uppertier"	"octant"	"ep"	"uppertier"	71	5	801.303809510064	-430.142397744405
"octant.ep.uppertier"	"octant"	"ep"	"uppertier"	71	6	823.116304324689	-424.03489919631
"octant.ep.uppertier"	"octant"	"ep"	"uppertier"	71	7	828.351303080199	-424.383899113344
"octant.ep.uppertier"	"octant"	"ep"	"uppertier"	71	8	827.304303329097	-438.169395836187
"octant.ep.uppertier"	"octant"	"ep"	"uppertier"	71	9	829.747302748335	-449.860893056826
"octant.ep.uppertier"	"octant"	"ep"	"uppertier"	71	10	831.317802374988	-460.505390526363
"octant.ep.uppertier"	"octant"	"ep"	"uppertier"	71	11	833.104555864881	-472.561212417641
"octant.ep.uppertier"	"octant"	"ep"	"uppertier"	71	12	831.757767357047	-474.839177695728
"octant.ep.uppertier"	"octant"	"ep"	"uppertier"	71	13	822.342315427855	-475.648556518563
"octant.ep.uppertier"	"octant"	"ep"	"uppertier"	71	14	807.81850687488	-479.245580037226
"octant.ep.uppertier"	"octant"	"ep"	"uppertier"	71	15	786.022170450679	-479.532017815178
"octant.ep.uppertier"	"octant"	"ep"	"uppertier"	72	1	829.455264977006	-424.145333142153
"octant.ep.uppertier"	"octant"	"ep"	"uppertier"	72	2	840.268180542307	-422.866386139805
"octant.ep.uppertier"	"octant"	"ep"	"uppertier"	72	3	850.03468492387	-425.889351781717
"octant.ep.uppertier"	"octant"	"ep"	"uppertier"	72	4	860.615064670563	-430.772603972499
"octant.ep.uppertier"	"octant"	"ep"	"uppertier"	72	5	864.103101949693	-431.819015156238
"octant.ep.uppertier"	"octant"	"ep"	"uppertier"	72	6	873.426792154053	-437.686651018937
"octant.ep.uppertier"	"octant"	"ep"	"uppertier"	72	7	882.325123051516	-445.472690554216
"octant.ep.uppertier"	"octant"	"ep"	"uppertier"	72	8	886.995521732634	-453.436941715455
"octant.ep.uppertier"	"octant"	"ep"	"uppertier"	72	9	889.517876143014	-463.854937800738
"octant.ep.uppertier"	"octant"	"ep"	"uppertier"	72	10	886.91972932821	-463.676277426052
"octant.ep.uppertier"	"octant"	"ep"	"uppertier"	72	11	883.054373731291	-464.884581618842
"octant.ep.uppertier"	"octant"	"ep"	"uppertier"	72	12	856.709405230594	-473.756770323544
"octant.ep.uppertier"	"octant"	"ep"	"uppertier"	72	13	845.392838005208	-475.024225852787
"octant.ep.uppertier"	"octant"	"ep"	"uppertier"	72	14	833.623608090807	-474.209433012559
"octant.ep.uppertier"	"octant"	"ep"	"uppertier"	72	15	834.619466006641	-472.127184643088
"octant.ep.uppertier"	"octant"	"ep"	"uppertier"	72	16	830.545501805502	-448.40765973868
"octant.ep.uppertier"	"octant"	"ep"	"uppertier"	72	17	828.191655822622	-438.177482966932
"4cell.suspensor.suspensor"	"4cell"	"suspensor"	"suspensor"	73	1	559.27764706518	-806.794112418158
"4cell.suspensor.suspensor"	"4cell"	"suspensor"	"suspensor"	73	2	552.803373323553	-784.383164850987
"4cell.suspensor.suspensor"	"4cell"	"suspensor"	"suspensor"	73	3	551.309310152408	-743.545438173031
"4cell.suspensor.suspensor"	"4cell"	"suspensor"	"suspensor"	73	4	560.273689179277	-721.632511662908
"4cell.suspensor.suspensor"	"4cell"	"suspensor"	"suspensor"	73	5	566.249941863855	-690.257185068869
"4cell.suspensor.suspensor"	"4cell"	"suspensor"	"suspensor"	73	6	577.704426175965	-691.253227182965
"4cell.suspensor.suspensor"	"4cell"	"suspensor"	"suspensor"	73	7	587.66484731693	-690.257185068869
"4cell.suspensor.suspensor"	"4cell"	"suspensor"	"suspensor"	73	8	600.613394800184	-688.265100840676
"4cell.suspensor.suspensor"	"4cell"	"suspensor"	"suspensor"	73	9	611.071836998198	-689.75916401182
"4cell.suspensor.suspensor"	"4cell"	"suspensor"	"suspensor"	73	10	615.056005454584	-708.683964179654
"4cell.suspensor.suspensor"	"4cell"	"suspensor"	"suspensor"	73	11	616.05204756868	-732.090953860921
"4cell.suspensor.suspensor"	"4cell"	"suspensor"	"suspensor"	73	12	610.573815941149	-766.952427854298
"4cell.suspensor.suspensor"	"4cell"	"suspensor"	"suspensor"	73	13	604.099542199522	-778.406912166408
"4cell.suspensor.suspensor"	"4cell"	"suspensor"	"suspensor"	73	14	595.135163172654	-793.347543877856
"4cell.suspensor.suspensor"	"4cell"	"suspensor"	"suspensor"	73	15	585.690425454991	-806.06759696185
"4cell.suspensor.suspensor"	"4cell"	"suspensor"	"suspensor"	73	16	571.940079172101	-811.270430690511
"4cell.suspensor.suspensor"	"4cell"	"suspensor"	"suspensor"	74	1	565.866572061767	-688.6566495506
"4cell.suspensor.suspensor"	"4cell"	"suspensor"	"suspensor"	74	2	568.721878243809	-648.342941197942
"4cell.suspensor.suspensor"	"4cell"	"suspensor"	"suspensor"	74	3	564.266629096513	-614.297582499037
"4cell.suspensor.suspensor"	"4cell"	"suspensor"	"suspensor"	74	4	566.845544220354	-586.445299161549
"4cell.suspensor.suspensor"	"4cell"	"suspensor"	"suspensor"	74	5	565.298195146049	-569.940242368964
"4cell.suspensor.suspensor"	"4cell"	"suspensor"	"suspensor"	74	6	579.740119839561	-573.034940517574
"4cell.suspensor.suspensor"	"4cell"	"suspensor"	"suspensor"	74	7	595.21361058261	-573.034940517574
"4cell.suspensor.suspensor"	"4cell"	"suspensor"	"suspensor"	74	8	615.844931573342	-567.877110269891
"4cell.suspensor.suspensor"	"4cell"	"suspensor"	"suspensor"	74	9	610.687101325659	-591.603129409232
"4cell.suspensor.suspensor"	"4cell"	"suspensor"	"suspensor"	74	10	608.888440830152	-617.740801221488
"4cell.suspensor.suspensor"	"4cell"	"suspensor"	"suspensor"	74	11	612.737293174211	-642.758341457872
"4cell.suspensor.suspensor"	"4cell"	"suspensor"	"suspensor"	74	12	612.352407939805	-674.318930679156
"4cell.suspensor.suspensor"	"4cell"	"suspensor"	"suspensor"	74	13	612.746797775428	-684.186297849179
"4cell.suspensor.suspensor"	"4cell"	"suspensor"	"suspensor"	74	14	611.563772018422	-688.329099050023
"4cell.suspensor.suspensor"	"4cell"	"suspensor"	"suspensor"	74	15	600.528756257629	-686.250038109584
"4cell.suspensor.suspensor"	"4cell"	"suspensor"	"suspensor"	74	16	587.254751791748	-688.329099050023
"4cell.suspensor.suspensor"	"4cell"	"suspensor"	"suspensor"	74	17	577.819013677447	-689.448593402567
"4cell.ep.apicalcell"	"4cell"	"ep"	"apicalcell"	75	1	589.543309222461	-568.327737129358
"4cell.ep.apicalcell"	"4cell"	"ep"	"apicalcell"	75	2	589.044119290859	-551.604874420677
"4cell.ep.apicalcell"	"4cell"	"ep"	"apicalcell"	75	3	590.292094119865	-535.381201643599
"4cell.ep.apicalcell"	"4cell"	"ep"	"apicalcell"	75	4	588.794524325058	-522.402263421936
"4cell.ep.apicalcell"	"4cell"	"ep"	"apicalcell"	75	5	587.047359564449	-499.189931602423
"4cell.ep.apicalcell"	"4cell"	"ep"	"apicalcell"	75	6	587.546549496052	-490.953297730983
"4cell.ep.apicalcell"	"4cell"	"ep"	"apicalcell"	75	7	598.778322957106	-492.45086752579
"4cell.ep.apicalcell"	"4cell"	"ep"	"apicalcell"	75	8	610.758881315564	-500.937096363031
"4cell.ep.apicalcell"	"4cell"	"ep"	"apicalcell"	75	9	615.001995734185	-510.421705063477
"4cell.ep.apicalcell"	"4cell"	"ep"	"apicalcell"	75	10	618.745920221203	-522.651858387737
"4cell.ep.apicalcell"	"4cell"	"ep"	"apicalcell"	75	11	619.245110152806	-541.121885857026
"4cell.ep.apicalcell"	"4cell"	"ep"	"apicalcell"	75	12	619.245110152806	-550.856089523274
"4cell.ep.apicalcell"	"4cell"	"ep"	"apicalcell"	75	13	619.14933103867	-557.994608573186
"4cell.ep.apicalcell"	"4cell"	"ep"	"apicalcell"	75	14	616.890272490743	-563.778716322942
"4cell.ep.apicalcell"	"4cell"	"ep"	"apicalcell"	75	15	615.843084479529	-566.747650919043
"4cell.ep.apicalcell"	"4cell"	"ep"	"apicalcell"	75	16	595.326927024508	-571.854292730991
"4cell.ep.apicalcell"	"4cell"	"ep"	"apicalcell"	75	17	589.682743969197	-571.764702523764
"4cell.ep.apicalcell"	"4cell"	"ep"	"apicalcell"	76	1	564.960361974237	-568.163279909158
"4cell.ep.apicalcell"	"4cell"	"ep"	"apicalcell"	76	2	558.786772680661	-551.232764488208
"4cell.ep.apicalcell"	"4cell"	"ep"	"apicalcell"	76	3	554.799935023533	-534.865746737891
"4cell.ep.apicalcell"	"4cell"	"ep"	"apicalcell"	76	4	555.84910282804	-518.708562548477
"4cell.ep.apicalcell"	"4cell"	"ep"	"apicalcell"	76	5	566.760447994918	-502.131711237259
"4cell.ep.apicalcell"	"4cell"	"ep"	"apicalcell"	76	6	583.756966427938	-491.640033192185
"4cell.ep.apicalcell"	"4cell"	"ep"	"apicalcell"	76	7	586.065135597854	-490.381031826776
"4cell.ep.apicalcell"	"4cell"	"ep"	"apicalcell"	76	8	585.225801354248	-498.354707141033
"4cell.ep.apicalcell"	"4cell"	"ep"	"apicalcell"	76	9	589.002805450475	-534.236246055187
"4cell.ep.apicalcell"	"4cell"	"ep"	"apicalcell"	76	10	587.324136963263	-550.603263805503
"4cell.ep.apicalcell"	"4cell"	"ep"	"apicalcell"	76	11	587.594679290899	-571.64203441705
"4cell.ep.apicalcell"	"4cell"	"ep"	"apicalcell"	76	12	580.609463014416	-571.166952773849
"1cell.ep.apicalcell"	"1cell"	"ep"	"apicalcell"	77	1	325.663692366002	-591.815237903699
"1cell.ep.apicalcell"	"1cell"	"ep"	"apicalcell"	77	2	316.703665413779	-572.51517135329
